time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.3200000000000007,0.22467502965,-0.321805626824,11.9166344983,6.17367983635,6.16597862331,0.0,0.642228970913,-0.800570833091,2.96106428267,-0.104521286282,-0.18302978896,0.0,454.1279402836287,454.53629923548885,456.0606903007048,454.94457869612665
1.3800000000000008,0.265349872728,-0.37182617017,12.0944302172,6.1670934306,6.15510265633,0.0,0.714551938073,-0.8673305597,2.96520866605,-0.123162260526,-0.177958276989,0.0,417.4165520740824,417.82480292668015,418.45810141201605,416.8204328831889
1.4400000000000008,0.310804121447,-0.426193630549,12.2743142925,6.15973129143,6.14407770273,0.0,0.801605916835,-0.945596224949,3.03045245311,-0.121798840185,-0.198998286416,0.0,439.6291504214494,437.84853880570523,438.10893918755426,438.2084186923991
1.5000000000000009,0.361601557463,-0.485310916893,12.4573585117,6.15243022279,6.13198997729,0.0,0.892734556759,-1.02562684898,3.07057620875,-0.121456952803,-0.206901160948,0.0,431.8764266169998,431.1680981930707,431.13990883844644,431.15490937790975
1.560000000000001,0.417957729802,-0.549247258101,12.6418677316,6.14534039684,6.1191960161,0.0,0.986898766393,-1.10619441958,3.07934834017,-0.112284430928,-0.230512960042,0.0,423.21688911726045,421.13123514064534,421.2391410865301,422.0182004512382
1.620000000000001,0.480333546347,-0.618252890848,12.8276482391,6.13829054899,6.1056641424,0.0,1.093521826,-1.19458277993,3.11281976917,-0.130754501345,-0.217087121447,0.0,430.5908079197681,431.6727527316581,431.8368679662258,430.2628419561524
1.680000000000001,0.54956569439,-0.69286195956,13.0165109238,6.13029701647,6.09208656858,0.0,1.21543682261,-1.29309016747,3.18191206345,-0.138686068448,-0.259979088637,0.0,445.80918977404326,442.2367956700561,444.20517254581245,443.537818833078
1.740000000000001,0.626367722224,-0.773518542431,13.2093273835,6.12218814608,6.07691860356,0.0,1.34604692067,-1.39617377056,3.24453045778,-0.128880001701,-0.241356927882,0.0,442.8605787530549,444.32503804045575,442.93912154375425,443.72788821775765
1.8000000000000012,0.711341865087,-0.860543187189,13.4060147657,6.11511337102,6.06292722714,0.0,1.48771972204,-1.50527226338,3.31091000674,-0.102011999444,-0.220505831032,0.0,445.9912817017305,447.6368076465834,444.8644286041926,447.0462264297371
1.8600000000000012,0.804941730407,-0.954134833574,13.6059695335,6.10916416849,6.04968571693,0.0,1.63343234866,-1.61493697625,3.35352915491,-0.0939782265234,-0.221065760546,0.0,440.09391875362786,439.99880427344584,440.34156595102843,440.9971082556749
1.9200000000000013,0.9081841607,-1.05488446205,13.8110648401,6.10352234624,6.03624707632,0.0,1.80923319675,-1.74383881004,3.48186434311,-0.0941347867228,-0.23053584005,0.0,470.35078360520083,469.5698311540381,468.96036107873925,468.94121333211916
1.9800000000000013,1.02122091523,-1.16274732905,14.0197349326,6.09740219376,6.02255462682,0.0,1.95977369343,-1.85203033594,3.47318449708,-0.12638970108,-0.223923716705,0.0,426.7515831808995,427.26155194961274,428.6699378480508,425.90975437587457
2.0400000000000014,1.14449801913,-1.27788327412,14.2313509266,6.08968800696,6.00909739344,0.0,2.15065016075,-1.98646014202,3.57947130323,-0.133326009779,-0.225022907339,0.0,466.2920014980592,466.15879207959273,467.12307742875555,466.56753532711366
2.1000000000000014,1.27921774056,-1.40104378014,14.4482373122,6.08145221839,5.99563657661,0.0,2.34113382093,-2.11953030856,3.6489390082,-0.146594478602,-0.223030637402,0.0,456.86369945911457,456.97411956560427,458.4228611147636,457.3502220698182
2.1600000000000015,1.42508792189,-1.53198123067,14.6674055342,6.0727993745,5.98204072997,0.0,2.52225192503,-2.24571114586,3.65574468248,-0.139838936119,-0.234887270315,0.0,439.7351732496809,438.69987195495776,438.83896704870426,439.37970146612093
2.2200000000000015,1.58171954628,-1.67040355821,14.8857933483,6.06529309439,5.9678325853,0.0,2.69985447335,-2.36892920779,3.62305596534,-0.105491515964,-0.240928697235,0.0,427.838704314837,427.26550440112374,426.37508164103406,429.28404022497097
2.2800000000000016,1.74937145184,-1.81642077427,15.1025055549,6.05906046661,5.95330662067,0.0,2.88961147269,-2.4987364577,3.59980954427,-0.100831889902,-0.24454481553,0.0,433.31119147402046,432.9467460587454,432.4574458197672,432.84007883032507
2.3400000000000016,1.92807982513,-1.96995788196,15.3161081271,6.0535575175,5.93911624635,0.0,3.06833134375,-2.61955539317,3.51964975821,-0.0778835861742,-0.22398091874,0.0,413.7767779511903,415.52272233150165,413.5718016167266,415.5803897214197
2.4000000000000017,2.11905970011,-2.13167377332,15.5284297747,6.04857655681,5.9261128524,0.0,3.29859534235,-2.77124500749,3.55651893472,-0.0960114512653,-0.205177457406,0.0,456.47177934665416,457.9246693375529,457.79341312373816,456.3429361779448
2.4600000000000017,2.32594321853,-2.30373844359,15.747658875,6.04355166775,5.91392644414,0.0,3.59833842099,-2.96448121624,3.74900401453,-0.0664948891802,-0.19926368474,0.0,508.6464394309461,509.03505422631076,508.82404619247336,510.9278612977518
2.520000000000002,2.54732610569,-2.48520491717,15.9689280252,6.03955737548,5.90218071338,0.0,3.78182156655,-3.08469773081,3.62621098722,-0.0667251995431,-0.189555357288,0.0,407.1800320421349,408.006486511065,407.64057414949315,407.6162511401844
2.580000000000002,2.78123935019,-2.67477209137,16.1860640589,6.03622645049,5.89163172778,0.0,4.01589135223,-3.23440011767,3.61064499792,-0.0393489982005,-0.157131778258,0.0,446.3429450339566,448.95113905020867,446.66136147944707,448.88648207692125
2.640000000000002,3.02959877259,-2.87352594403,16.4027527619,6.03354061218,5.8821240005,0.0,4.2631943441,-3.39082642,3.61125493563,-0.0587153104297,-0.161261282125,0.0,456.9311613203941,456.57868206555685,455.16449110025883,453.61048866751946
2.700000000000002,3.29168900988,-3.08099722674,16.6165429755,6.02997927687,5.8725336527,0.0,4.47362922969,-3.52514672444,3.51449256025,-0.0606673252572,-0.157140038404,0.0,422.7397868358041,423.0691320367017,423.8124100618503,423.64190408327
2.760000000000002,3.56806762992,-3.29748222418,16.8278756003,6.0262087028,5.8631554738,0.0,4.73933161281,-3.69119279747,3.52865437792,-0.0675914282661,-0.154681372832,0.0,464.81056299962313,464.98129473686487,463.9918430740601,463.4451384718468
2.820000000000002,3.86101648459,-3.52428722094,17.041011726,6.02184794697,5.85383372802,0.0,5.02587853788,-3.86914661272,3.57433756831,-0.0855298032792,-0.156758721027,0.0,477.12835374915943,476.94867988302127,479.42190449861357,478.0529360679873
2.880000000000002,4.16818057857,-3.76010487698,17.2502186955,6.01684935504,5.84410047054,0.0,5.21338457094,-3.9918671874,3.39894245998,-0.0792060149557,-0.176314454366,0.0,401.0953510771755,399.28618719503686,402.0257194805083,402.5919726901006
2.940000000000002,4.4907079041,-4.00561546753,17.4570455174,6.01273360462,5.83344673523,0.0,5.53774632902,-4.19191194603,3.4932061439,-0.0530749580321,-0.180178456184,0.0,498.93169222021356,498.6227908864881,497.3822147636587,499.2893937439633
3.000000000000002,4.83193767955,-4.26269474617,17.667516858,6.00916785605,5.82236641978,0.0,5.83683590493,-4.37744882221,3.5207735417,-0.0768349174973,-0.195633262752,0.0,481.54690240714865,480.3456394047866,482.1782520893126,480.3771637110705
3.0600000000000023,5.19208563162,-4.53142349814,17.8810559156,6.00472275394,5.81107468121,0.0,6.16826223986,-4.58023414482,3.59494595472,-0.0690882573287,-0.176417718684,0.0,499.3156338169644,500.6853588374723,501.0132417275811,501.5726509748212
3.1200000000000023,5.56956091815,-4.81094268766,18.0937625169,6.00144341397,5.80053788603,0.0,6.41453429051,-4.73730019313,3.49426241592,-0.0353087809707,-0.174053235099,0.0,445.31954911587974,445.4833498721077,443.1751109694378,445.94133260511387
3.1800000000000024,5.96441732083,-5.10127434626,18.3048852152,5.99958749728,5.79163277557,0.0,6.7472151517,-4.94030653378,3.54116431724,-0.0233678964791,-0.120814581861,0.0,497.77159428451137,501.633071513438,497.93123265371486,498.80398647969884
